Part,Color,Quantity
45455c01,54,1000
3315,4,1000
2454a,6,1000
3176,1,1000
3702,46,1000
47855,33,1000
6198,351,1000
3700,85,1000
2551,71,1000
49668,47,1000
30355,4,1000
6191,13,1000
20033,272,1000
6003,8,1000
4209b,6,1000
30474,2,1000
28896,15,1000
3747a,272,1000
98107,72,1000
80278,72,1000
6490,1091,1000
6472,351,1000
4599a,6,1000
2454a,41,1000
2738,0,1000
2441,2,1000
6874,462,1000
45474,47,1000
3942c,7,1000
4081b,6,1000
4081b,73,1000
6155,7,1000
4275b,71,1000
32251,14,1000
4204,7,1000
3678b,73,1000
19981pr0047,46,1000
4728,143,1000
19981pr0067,46,1000
30163,70,1000
3315,19,1000
6966,462,1000
4088,2,1000
6051,0,1000
4213,15,1000
2356,72,1000
3022,34,1000
30163,72,1000
2291,6,1000
2436,25,1000
3678b,378,1000
30601,1,1000
14720,72,1000
3315,15,1000
18945,72,1000
4197,14,1000
75347,1,1000
4727,115,1000
2454a,33,1000
31069,6,1000
2441,4,1000
3001,1091,1000
33291,41,1000
30209,33,1000
33291,14,1000
33088,125,1000
3680,73,1000
2450,36,1000
3004,1091,1000
3315,0,1000
2339,72,1000
6020,1,1000
3597,6,1000
75347,18,1000
45475,143,1000
30601,15,1000
6061b,14,1000
3044b,4,1000
3679,0,1000
30163,71,1000
3747a,322,1000
4861,2,1000
3597,19,1000
19981pr0048,46,1000
6108,6,1000
33215,129,1000
6556,72,1000
3317,14,1000
30037,7,1000
32316,7,1000
4204,6,1000
43713,73,1000
2950,14,1000
2653,8,1000
6162,226,1000
4207,2,1000
2453a,2,1000
3597,1,1000
42602,40,1000
2512,0,1000
4855,19,1000
30153,52,1000
2362b,15,1000
6541,1091,1000
4315,33,1000
6904,125,1000
3679,73,1000
85941,323,1000
30300,8,1000
3938,25,1000
4266,15,1000
3020,1091,1000
4748,4,1000
3042,4,1000
3020,41,1000
4285b,2,1000
3475b,2,1000
6904,100,1000
4442,0,1000
3037,8,1000
2653,6,1000
2639,6,1000
6155,4,1000
3020,179,1000
2429,288,1000
39370,1103,1000
41529,320,1000
3685,14,1000
24121,14,1000
3597,8,1000
6003,7,1000
2730,3,1000
4083,19,1000
4285b,7,1000
6556,14,1000
2456,1091,1000
6904,25,1000
64179,4,1000
3069b,42,1000
67491,14,1000
2429,7,1000
30601,0,1000
3475b,19,1000
3001,114,1000
30285,1,1000
30037,15,1000
3934,2,1000
2529,2,1000
3853,8,1000
3002,1051,1000
2466,42,1000
30045,72,1000
31110pr9999,322,1000
2452,14,1000
3934,7,1000
4083,8,1000
6556,2,1000
6904,462,1000
30055,19,1000
2817,72,1000
3044b,19,1000
30643,15,1000
2507,19,1000
2452,1,1000
61287,71,1000
2454a,1,1000
3002,351,1000
6112,25,1000
3703,46,1000
3934,8,1000
32211,22,1000
98878,46,1000
30520,1,1000
3822,33,1000
3044b,1,1000
3020,135,1000
2489,462,1000
4589,143,1000
67142,0,1000
55186,70,1000
3023,118,1000
50949,27,1000
32306,8,1000
47980,4,1000
3894,378,1000
3680,70,1000
3003pr0005,322,1000
4237,351,1000
3039,335,1000
30159,8,1000
30367bpr0008,320,1000
3005,135,1000
3957a,6,1000
3586,0,1000
26603pr9976,4,1000
3315,6,1000
2341,322,1000
2491,0,1000
23265pr0001,15,1000
2540,70,1000
33291,3,1000
4285b,25,1000
4285b,36,1000
75347,6,1000
90498,15,1000
30274,15,1000
3006,112,1000
4728,13,1000
3822,30,1000
31012,4,1000
67491,72,1000
4209b,0,1000
3701,46,1000
30271pr0006,15,1000
3622,1091,1000
33230,7,1000
3021,135,1000
30163,19,1000
3044b,2,1000
3743,14,1000
32000,2,1000
3437pr0067,2,1000
6052,15,1000
12825,43,1000
6584,8,1000
4447,7,1000
3702,28,1000
2639,1051,1000
3004,112,1000
4285b,6,1000
2429,1,1000
30386,19,1000
3676,1,1000
2436,226,1000
3933,72,1000
30163,1,1000
6066,4,1000
4275b,8,1000
4276b,19,1000
4276b,1,1000
3069bpr0073,14,1000
42602,14,1000
46288,45,1000
30036,15,1000
3007,1091,1000
3044b,0,1000
6160c01,4,1000
2429,8,1000
3861b,0,1000
3044b,7,1000
3187,20,1000
6541,378,1000
3622,135,1000
4275b,15,1000
3479,14,1000
2577,4,1000
12939,226,1000
32311,25,1000
4599a,14,1000
30602,3,1000
3701,25,1000
4587,1,1000
3005,1091,1000
30372pr0004,40,1000
19981pr0049,46,1000
30602,110,1000
3245b,8,1000
3933,0,1000
6556,70,1000
30159,15,1000
4275b,4,1000
3943b,8,1000
4728,4,1000
42602,52,1000
4197,4,1000
3857,0,1000
3743,2,1000
2584,1,1000
32018,2,1000
71710,72,1000
4728,1057,1000
4770,15,1000
3044b,14,1000
2730,47,1000
3960,6,1000
4275b,72,1000
52045,14,1000
3003pr0141,19,1000
4863,2,1000
3070b,143,1000
12592c03,0,1000
2585,14,1000
3680,2,1000
6179pr9997,0,1000
6460,15,1000
51509b,54,1000
4145c01pr0001,4,1000
30183,2,1000
30540,27,1000
2494,0,1000
6556,7,1000
47432,19,1000
2429,15,1000
2434,15,1000
2397,15,1000
29096,47,1000
2623,0,1000
3702,25,1000
6574,15,1000
3008,47,1000
30184,0,1000
56908,4,1000
78442,0,1000
6192a,41,1000
6192a,8,1000
6192a,70,1000
6192a,27,1000
6192b,27,1000
2335,72,1000
4088,6,1000
43708,1,1000
6574,4,1000
98560,1,1000
6995,12,1000
92438,308,1000
4859,15,1000
6184,13,1000
4895,2,1000
3070b,57,1000
44715,178,1000
3597,7,1000
30385,35,1000
3685,1,1000
2476a,8,1000
3701,3,1000
79766,14,1000
2349b,351,1000
3811,26,1000
43857,70,1000
6108,0,1000
3068bpr0120,15,1000
3703,70,1000
3701,6,1000
79767,14,1000
79768,72,1000
80295,15,1000
80428,71,1000
62113,15,1000
3935,0,1000
30163,28,1000
76797,288,1000
18675pr0038,40,1000
3935,71,1000
3005,151,1000
2452,4,1000
33179,462,1000
6108,73,1000
6043,6,1000
2513,1,1000
3034,118,1000
47326pat0002,0,1000
4895,10,1000
2459,27,1000
80274,27,1000
80278,27,1000
80286,27,1000
80324,27,1000
99206,84,1000
3024,18,1000
3709,47,1000
19981pr0055,46,1000
2585,15,1000
6051,2,1000
32803,4,1000
52979,1095,1000
75539,72,1000
98138pr0369,179,1000
3009,112,1000
6195,33,1000
27167,15,1000
4088,1,1000
91988,2,1000
77086,14,1000
6052,8,1000
3298pr0031,15,1000
10314,462,1000
6043,4,1000
2452,2,1000
3935,14,1000
2585,1,1000
10312,40,1000
6223,45,1000
3941,30,1000
3034,1051,1000
41663,0,1000
6061b,0,1000
3070bpr0084,0,1000
41673,19,1000
3936,19,1000
30633,33,1000
30209,4,1000
6479,1,1000
2452,8,1000
4162pr0099,0,1000
4162pr0100,0,1000
19981pr0058,46,1000
65700,5,1000
74611,323,1000
14769pr1279,29,1000
3298,47,1000
6585,25,1000
42936,72,1000
3936,71,1000
3935,15,1000
32213,2,1000
6184,15,1000
31213pr0020,14,1000
2618,52,1000
45408,7,1000
3300,72,1000
3386,15,1000
3685,28,1000
4304,15,1000
24866,288,1000
73109,15,1000
77083,0,1000
55981,27,1000
18973,45,1000
93606,26,1000
72206,26,1000
6541,5,1000
34103,5,1000
67329,2,1000
73831,5,1000
79389,14,1000
4859,13,1000
3857,17,1000
69754,1103,1000
72206,1103,1000
30055,2,1000
30137,14,1000
6574,19,1000
31111pr9999,15,1000
30109,351,1000
33213,13,1000
3936,15,1000
32307,4,1000
3041,335,1000
6016,14,1000
3940b,15,1000
4589,297,1000
3070bpr0101,0,1000
2654,6,1000
4070a,26,1000
2337,0,1000
32028,3,1000
60592,212,1000
79393,272,1000
3935,6,1000
4871,5,1000
50946,1103,1000
32064a,26,1000
43719,26,1000
64225,5,1000
1746,2,1000
92950,4,1000
2682,72,1000
4304,1,1000
4304,14,1000
4304,72,1000
73832,4,1000
3068bpr0697,19,1000
2431pr0198,15,1000
3936,4,1000
30201,7,1000
3935,1,1000
3956,85,1000
3038,320,1000
26603pr9971,4,1000
62812,320,1000
6574,1,1000
3299,2,1000
2642,0,1000
61287,28,1000
4304,4,1000
3068bpr0695,0,1000
87079pr0315,1,1000
3069bpr0389,25,1000
2821pr0009,71,1000
3004pr0111,84,1000
3068bpr0696,28,1000
3068bpr9410,72,1000
3068bpr9411,72,1000
3068bpr9412,71,1000
3068bpr9413,71,1000
3068bpr9414,323,1000
66855,72,1000
15068pr0080,71,1000
15068pr0081,71,1000
3068bpr9425,71,1000
28925c06,15,1000
50373,85,1000
68568,323,1000
2453b,8,1000
30044,0,1000
30636,8,1000
31202c05pr0001,23,1000
2337,7,1000
4182,8,1000
4536,15,1000
2356,125,1000
3935,2,1000
4864a,40,1000
3006,135,1000
33230,20,1000
6104,0,1000
87398pat0001,1103,1000
60593,212,1000
2642,19,1000
2431,78,1000
3475b,15,1000
31767,14,1000
3738,19,1000
44375apr0001,7,1000
88644pat0001,1103,1000
51377,0,1000
4891,158,1000
21301,308,1000
48002a,0,1000
99563,14,1000
53912pr0001,15,1000
103822pr0001,28,1000
11055pr0022,15,1000
32271,6,1000
3070bpr0130,27,1000
2419,19,1000
3938,226,1000
40242,70,1000
3961,47,1000
2466,14,1000
2397,1,1000
2620,33,1000
30385,182,1000
4599b,72,1000
77107,14,1000
3731,8,1000
3936,6,1000
80566,272,1000
77822,70,1000
77822,84,1000
4262,4,1000
93606,92,1000
3204,0,1000
60897,322,1000
17979,15,1000
3395,15,1000
3204,320,1000
3220,320,1000
15068,92,1000
48170,320,1000
76797,320,1000
50990b,288,1000
79389,72,1000
79897,320,1000
66955,288,1000
79897,191,1000
80177,288,1000
80178,288,1000
2423,226,1000
4510,297,1000
21229,4,1000
32932,19,1000
87606,70,1000
6154,19,1000
2639,272,1000
30099,70,1000
11458,321,1000
11272,272,1000
67696,321,1000
14718pr0007,14,1000
27507,321,1000
22385,322,1000
65509,0,1000
18675,182,1000
99207,322,1000
57906,46,1000
65186,72,1000
2730,72,1000
3172,71,1000
3224,0,1000
3224,70,1000
27507,70,1000
77182,27,1000
62361,71,1000
3676,10,1000
4216,28,1000
68297,28,1000
6003,3,1000
6003,70,1000
6081,191,1000
4070a,78,1000
32607,29,1000
57895,52,1000
38583,2,1000
60596,3,1000
49612,27,1000
6583,272,1000
27507,0,1000
73878,272,1000
60592,297,1000
79389,4,1000
79491,191,1000
79768,70,1000
80031,70,1000
27507,72,1000
80567,27,1000
89679,15,1000
91176,70,1000
93096,0,1000
47753,5,1000
99781,70,1000
85834,4,1000
93273pr0021,15,1000
12622c02,321,1000
27507,3,1000
27507,27,1000
32250,33,1000
95347,1103,1000
93606,322,1000
6061b,4,1000
3220pr0001,322,1000
3262,10,1000
77182,15,1000
6187,1062,1000
27976,1062,1000
41740,3,1000
61780,272,1000
3005pr0033,15,1000
2431,1089,1000
87079pr0307,288,1000
87079pr0308,14,1000
15068pr0076,1,1000
3023,1089,1000
48172,151,1000
48205,4,1000
41747,272,1000
2467,15,1000
3894,47,1000
44674,212,1000
25269,322,1000
6636,82,1000
41768,4,1000
48208,4,1000
1927,15,1000
77180,15,1000
77182,25,1000
3068bpr0682,85,1000
26603pr0112,0,1000
41529,72,1000
4589,6,1000
47432,14,1000
3263,15,1000
3559,84,1000
3562,4,1000
4045,19,1000
4304,19,1000
11458,322,1000
24201,84,1000
24947,10,1000
43898,25,1000
54657,84,1000
66859,78,1000
4045pr0001,19,1000
26603pr0119,84,1000
3004pr0108,70,1000
63864pr0050,4,1000
3068bpr9424,19,1000
3068bpr9418,4,1000
3068bpr9417,322,1000
3068bpr9416,19,1000
3068bpr9408,1,1000
14769pr0162,70,1000
14769pr0163,70,1000
2682,288,1000
3297,308,1000
3675,308,1000
41531,7,1000
41767,4,1000
54850,0,1000
28598,288,1000
32311,0,1000
3001,10,1000
3184,14,1000
3937,73,1000
3582,4,1000
41661,4,1000
5092,326,1000
41740,1089,1000
87079pr0305,320,1000
87079pr0306,272,1000
3068bpr9421,15,1000
3068bpr9419,70,1000
3068bpr9420,70,1000
35473,30,1000
37452,27,1000
32553,7,1000
16577,30,1000
22391,1103,1000
35299,1103,1000
60808,84,1000
67810,29,1000
2431pr0131,19,1000
3008,52,1000
2429,72,1000
98138pr0370,71,1000
37352pr0026,29,1000
14769pr1281,14,1000
1871,70,1000
2310,28,1000
30137,326,1000
54657,70,1000
103483pat0001,70,1000
26603pr0117,70,1000
69729pr0028,84,1000
3068bpr0691,4,1000
3004pr0107,19,1000
3068bpr9423,70,1000
44865,321,1000
2950,1,1000
80324,14,1000
11203pr0023,71,1000
3960,14,1000
80324,378,1000
87580pr0004,191,1000
32086pr0001,40,1000
3005,125,1000
3002,68,1000
32531,25,1000
27507,1062,1000
83496,0,1000
103483pat0001,484,1000
2682,27,1000
11153,3,1000
15070,10,1000
26047,191,1000
35787,84,1000
3456,321,1000
64867,321,1000
13760,15,1000
63864,321,1000
99207,1050,1000
80177,1050,1000
80178,1050,1000
78522,321,1000
44375bpr0016,15,1000
3069bpr0377,1050,1000
80031,1050,1000
92438,1050,1000
3029,10,1000
3456,484,1000
4286,323,1000
6106,14,1000
67688,71,1000
93096,70,1000
2612,15,1000
40066,158,1000
3034,27,1000
4515,30,1000
67095pr0027,15,1000
59349pr0021,191,1000
3960pr0056,15,1000
3040b,3,1000
2612,30,1000
27507,19,1000
20482,10,1000
38583,191,1000
60596,30,1000
61780,191,1000
73111,85,1000
27507,191,1000
60592,25,1000
79393,84,1000
25269pr0041,19,1000
98138pr0351,10,1000
2454b,78,1000
62361,15,1000
68325,26,1000
60593,378,1000
60592,2,1000
79393,26,1000
98283,78,1000
90498pr0020,15,1000
27507,1050,1000
1744,25,1000
3262,378,1000
14769pr1262,19,1000
76797,1050,1000
50950,1050,1000
4151b,72,1000
3710,78,1000
93604,1103,1000
3004pr0110,14,1000
76798,47,1000
60592,378,1000
3005,10,1000
3004pr0109,2,1000
98138pr0368,19,1000
37352pr0027,19,1000
3068bpr9409,70,1000
15208,179,1000
30099,10,1000
87617,70,1000
2639,71,1000
98138pr0271,191,1000
44850,7,1000
3300,19,1000
98138pr0370,4,1000
30292,36,1000
3710,1136,1000
60593,379,1000
1750,14,1000
3400,25,1000
32952,3,1000
65617,14,1000
80324,379,1000
6063,15,1000
73825,3,1000
2417,30,1000
2682,1054,1000
3036,26,1000
3160,1059,1000
27507,92,1000
33062,100,1000
50659c02pr0002,379,1000
39739,29,1000
6574,25,1000
30562,191,1000
2429,4,1000
30414,2,1000
4895,74,1000
47115,15,1000
27507,26,1000
18653,323,1000
44728,212,1000
27976,323,1000
30987,323,1000
22483,1054,1000
20952,26,1000
3038,14,1000
67095,272,1000
40066,323,1000
73230,212,1000
88293,323,1000
20952pr0002,26,1000
74611,31,1000
92950,323,1000
2653,3,1000
15573,78,1000
83496,323,1000
88292,3,1000
1750,3,1000
1871,25,1000
13547,158,1000
32802,19,1000
65138,297,1000
65700,15,1000
2654pr0026,15,1000
3960pr0057,70,1000
65473pr0001,15,1000
66857pr0034,19,1000
2654pr0025,15,1000
87079pr0309,71,1000
14718pr0014,323,1000
3068bpr0689,15,1000
3262pr1031,85,1000
2629,323,1000
3417,15,1000
57895,30,1000
42022,29,1000
59349pr0025,29,1000
59349pr0023,29,1000
59349pr0024,29,1000
42509pr0003,272,1000
42509pr0007,30,1000
42509pr0006,226,1000
3622pr0073,3,1000
42509pr0005,15,1000
65886pr0007,15,1000
2821pr0008,191,1000
22886pr0009,15,1000
3069bpr0388,15,1000
42509pr0004,158,1000
3863pr0001,29,1000
6636,226,1000
30414,191,1000
86876,191,1000
3068bpr0692,15,1000
3068bpr9422,27,1000
14769pr0160,84,1000
76776,70,1000
87079pr0318,15,1000
67931pat0001,0,1000
45462pr0001,232,1000
69729pr0023,71,1000
25214,212,1000
26047,212,1000
27261,212,1000
42862,212,1000
43710,212,1000
43711,212,1000
48165,212,1000
54383,212,1000
54384,212,1000
61485,212,1000
78886,212,1000
80177,212,1000
80178,212,1000
87079pr0312,15,1000
3023,297,1000
85861,19,1000
22385,84,1000
36841,4,1000
69729,191,1000
3039pr0008,0,1000
76797,4,1000
78522,70,1000
79393,0,1000
26603pr0121,15,1000
6177bpr0010,15,1000
65474pr0013,323,1000
69729pr0025,15,1000
10202pr0017,15,1000
80543,19,1000
14769,320,1000
14769pr1282,19,1000
4151a,1,1000
3008,78,1000
3665,78,1000
14769,31,1000
83496,320,1000
48336,78,1000
49307,78,1000
60478,78,1000
67696,78,1000
67697,78,1000
68568,78,1000
73825,78,1000
2654pr0027,15,1000
93604pr0014,78,1000
1750,72,1000
11213,25,1000
11062,4,1000
15672,25,1000
22886,19,1000
18653,31,1000
30357,25,1000
32952,84,1000
59349,379,1000
67095,70,1000
73878,25,1000
98138pr0353,297,1000
3068bpr0685,320,1000
98138pr0354,272,1000
60592,10,1000
99780,484,1000
14769pr1273,27,1000
3068bpr9903,321,1000
3934,15,1000
27263,14,1000
34103,25,1000
39369,0,1000
61287,4,1000
60481,14,1000
76797,1,1000
76797,25,1000
90498,14,1000
98138pr0355,0,1000
32028,84,1000
65633,40,1000
98138pr0356,0,1000
98138pr0357,0,1000
98138pr0358,0,1000
98138pr0359,0,1000
98138pr0360,0,1000
3070bpr0298,0,1000
3069bpr0382,1,1000
63864pr0049,1,1000
3068bpr0684,1,1000
14719pr0001,1,1000
26603pr0114,1,1000
14769pr1269,15,1000
4515pr0006,15,1000
4515pr0007,15,1000
4515pr0008,15,1000
10247,321,1000
35700,4,1000
64448,71,1000
3622pr0074,15,1000
80400,71,1000
66857pr0036,19,1000
87079pr0316,70,1000
3068bpr9415,0,1000
3039pr0031,15,1000
14769pr1264,14,1000
23444,4,1000
60032,28,1000
3536,71,1000
3062bpr0038,272,1000
41768,288,1000
98138pr0362,15,1000
3068bpr0678,71,1000
32059,326,1000
57360,28,1000
3068bpr0694,15,1000
17485,191,1000
27167,288,1000
77845,71,1000
3068bpr0690,0,1000
3068bpr0693,288,1000
72132,27,1000
4286,84,1000
3942c,84,1000
22888,84,1000
18677,19,1000
11291,19,1000
24947,1,1000
58846,84,1000
95188,84,1000
32523,321,1000
43857,321,1000
41677,321,1000
56145,321,1000
56904,321,1000
32449,321,1000
89679,321,1000
2459pr0004,0,1000
2459pr0003,0,1000
2391,0,1000
23444,297,1000
2502,14,1000
15458,2,1000
32316,2,1000
98138pr0361,0,1000
60483,2,1000
41239,2,1000
32449,2,1000
67491,2,1000
71682,2,1000
71709,2,1000
79768,0,1000
89679,2,1000
3395,0,1000
3571,47,1000
11476,29,1000
66956,29,1000
1927,78,1000
2654,78,1000
3524pr0002,191,1000
3069bpr0381,4,1000
15068pr0077,191,1000
3572,4,1000
77182,4,1000
77180,4,1000
41764,4,1000
41765,4,1000
49097,71,1000
71771,4,1000
80015,71,1000
80177,4,1000
80178,4,1000
80543,4,1000
71771pr0001,4,1000
15535pr0009,4,1000
92950pr0001,4,1000
6636pr0038,4,1000
87079pr0313,4,1000
69729pr0026,4,1000
10202pr0016,4,1000
87079pr0304,4,1000
6178pr0007,14,1000
14769pr1268,72,1000
98138pr0367,47,1000
76371pr0228,226,1000
3697pr0001,226,1000
73564pr0003,14,1000
3916,1,1000
66956,27,1000
75538,27,1000
75539,27,1000
85984pr0042,1,1000
11203pr0022,71,1000
14769pr1277,0,1000
3062bpr0045,4,1000
2310,15,1000
4515,28,1000
53119,31,1000
15624,28,1000
35565,84,1000
15397,484,1000
49311pr0014,19,1000
57895pr0024,19,1000
3262pr1030,15,1000
41682,1,1000
70681,1,1000
93592,1,1000
78522pr0004,14,1000
1871,0,1000
2654,272,1000
3524pr0001,272,1000
3524pr0003,0,1000
15068pr0078,272,1000
2445,3,1000
66857pr0035,0,1000
1126pr0005,71,1000
15068pr0079,272,1000
14769pr1270,297,1000
67095pr0028,272,1000
98606pr0035,71,1000
42918,14,1000
67245,14,1000
98138pr0363,0,1000
2291,158,1000
87617,15,1000
57895,19,1000
2639,29,1000
85941,4,1000
27507,4,1000
3958,29,1000
18674,191,1000
87084,71,1000
76371pr0216,15,1000
49307,82,1000
27263,3,1000
30504,3,1000
79393,191,1000
2554,0,1000
4740,46,1000
3941,143,1000
98284,71,1000
3039pr0032,72,1000
3262pr1032,179,1000
30361cpr1024,71,1000
6943,18,1000
3308,70,1000
4085c,19,1000
2345,8,1000
4596,6,1000
6923b,125,1000
3675,8,1000
6939,12,1000
60593,28,1000
6943,26,1000
31005,14,1000
30044,212,1000
40666,84,1000
103670,15,1000
26603pr0116,71,1000
35110c01,3,1000
76371pr0220,15,1000
79783,158,1000
79784,1,1000
104504,27,1000
3024pr0027,323,1000
3004pr0105,71,1000
26047,84,1000
3456,10,1000
63868,191,1000
64644,484,1000
24008pr0092,84,1000
72134pr0002,1050,1000
27395,31,1000
3574,4,1000
4196,226,1000
3010pr9997,0,1000
3700,92,1000
76371pr0219,15,1000
31213pr0014,15,1000
76371pr0218,15,1000
103670pr0003,15,1000
92593pr0001,4,1000
32348,25,1000
3754,379,1000
61252,2,1000
19981pr0059,46,1000
4597,8,1000
4597,19,1000
2429,6,1000
76371pr0221,15,1000
14769pr1278,0,1000
3262,72,1000
30602,72,1000
4599a,1,1000
35446,2,1000
4740,351,1000
30249,47,1000
4282,288,1000
46280,45,1000
73564,323,1000
42484,20,1000
4531,4,1000
4784,351,1000
2456,321,1000
6085,33,1000
4216,6,1000
6050,15,1000
93273pr9998,70,1000
30300,1,1000
2877,1051,1000
41855,72,1000
3004pr0020,72,1000
19981pr0062,46,1000
32271,7,1000
6565,71,1000
54097,15,1000
3040b,323,1000
30099,25,1000
69729,3,1000
70880,272,1000
70880,72,1000
73682,1,1000
80543,15,1000
4740pr0024,28,1000
14520,2,1000
52501,2,1000
2612,71,1000
3044c,25,1000
60474,85,1000
3035,10,1000
73831,71,1000
2465,27,1000
3400,4,1000
14719,84,1000
30414,27,1000
2629,84,1000
2335,25,1000
2453b,27,1000
68297,0,1000
3024,379,1000
2584,0,1000
78611,272,1000
15540,0,1000
78256,322,1000
2937,25,1000
43712,25,1000
41529,4,1000
4515,15,1000
15207,41,1000
3068bpr0683,0,1000
3069bpr0376,15,1000
87079pr0303,25,1000
13965,191,1000
1750,25,1000
3166,15,1000
27507,25,1000
32739,25,1000
54091,272,1000
56903,272,1000
3487,321,1000
80394,14,1000
87079pr0310,14,1000
87079pr0311,1,1000
26603pr0113,14,1000
69729pr0024,14,1000
18455,71,1000
3069bpr0387,14,1000
103670pr0002,15,1000
43898,2,1000
3262,84,1000
27167,320,1000
3941,84,1000
29119,84,1000
98876,71,1000
29120,84,1000
49295pat0003,297,1000
80324,322,1000
102216,272,1000
15068pr0075,25,1000
22385pr0057,33,1000
47976,72,1000
3004pr0026,15,1000
6232,84,1000
11290,272,1000
69320,41,1000
67243,0,1000
92950,272,1000
3224,15,1000
27507,84,1000
3832,191,1000
60602,41,1000
59349,322,1000
80543,484,1000
99207,191,1000
4216,84,1000
88393,84,1000
3665,30,1000
87580,85,1000
30249,36,1000
27925,25,1000
30119,7,1000
14716,308,1000
60593,19,1000
98282,321,1000
4133,0,1000
59349,4,1000
6081,25,1000
15672,323,1000
3043,70,1000
30636,14,1000
62812,272,1000
64448,15,1000
30249,46,1000
103670pr0001,15,1000
98282pr0001,0,1000
93604pr0015,0,1000
4213,71,1000
2462,15,1000
78444,1,1000
15068,158,1000
79389,1,1000
103667pr0001,15,1000
6180pr0032,0,1000
48165,272,1000
6180pr0033,0,1000
60806,0,1000
11215,27,1000
30528,373,1000
35480,31,1000
87620,14,1000
6232,70,1000
4275b,6,1000
2465,3,1000
28466,31,1000
3688,378,1000
2577,15,1000
4071,8,1000
30292,42,1000
19981pr0085,46,1000
15712,212,1000
30165,70,1000
30540,73,1000
41539,30,1000
3034,25,1000
19001,14,1000
2434,4,1000
87081,212,1000
3033,320,1000
42545,15,1000
41539,27,1000
67245,15,1000
45677,2,1000
54091,0,1000
5306bc015,0,1000
3003pr0001,10,1000
3710,36,1000
3024,35,1000
67401,15,1000
44851,15,1000
41673,2,1000
22253,80,1000
3678a,320,1000
30535,373,1000
3622,179,1000
3455,2,1000
3474,4,1000
45474,212,1000
4742,6,1000
3005pr0027,10,1000
4747,4,1000
3070b,135,1000
3005pr0002,14,1000
3023,179,1000
3003,212,1000
44568,70,1000
3659,6,1000
32271,22,1000
4201,7,1000
3040b,34,1000
2456,68,1000
2357,288,1000
30565,29,1000
3070b,68,1000
2357,41,1000
15571,73,1000
11477,41,1000
60593,72,1000
5630,71,1000
1974,41,1000
3856,13,1000
14716,72,1000
73230,321,1000
3185,2,1000
44715,112,1000
6198,212,1000
3040b,46,1000
3024,112,1000
30296,0,1000
6184,351,1000
4863,0,1000
98138pr0401,25,1000
20482,47,1000
3934,14,1000
3437,1057,1000
2460,25,1000
3035,34,1000
18973,41,1000
87544,47,1000
87544,41,1000
6198,74,1000
67440,72,1000
77850,71,1000
86148,297,1000
86876,72,1000
87580,47,1000
4161,8,1000
32553,178,1000
26603pr9969,4,1000
51661,72,1000
75347,73,1000
30358,8,1000
4461,14,1000
2441,0,1000
30292,34,1000
4588,6,1000
4588,46,1000
30292,46,1000
4162pr0064,71,1000
3961,33,1000
72538,484,1000
3005,86,1000
32165,22,1000
30364,2,1000
6479,25,1000
4175,70,1000
61088c01,71,1000
51703pr0002,41,1000
44568,25,1000
3856,1,1000
3008,125,1000
3185,20,1000
4461,1,1000
3049c,484,1000
4872,57,1000
10563,5,1000
45466,45,1000
45456,1004,1000
32271,135,1000
3024,86,1000
3960,33,1000
4214,15,1000
3044c,0,1000
3188,1,1000
30296,19,1000
79898pat0002,182,1000
3022,182,1000
51677pr0003,1007,1000
32271,42,1000
4588,34,1000
3002,18,1000
4863,19,1000
3961pr0006,15,1000
3008,25,1000
30037,8,1000
6046,4,1000
4229,19,1000
4229,33,1000
19981pr0064,46,1000
54095,272,1000
6016,6,1000
45456,29,1000
3680,3,1000
32278,2,1000
2437,378,1000
30145,191,1000
2465,28,1000
6162,10,1000
3300,8,1000
33227,351,1000
54182c02pr0001,4,1000
upn0092,19,1000
47501,28,1000
2431,35,1000
2352b,15,1000
2349b,19,1000
85984pr9996,0,1000
46279,45,1000
